Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age,Work_Experience
5117497,M,N,Y,0,90000.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,1,0,0,Low-skill Laborers,2,0,45.0,1.9
5112599,F,N,Y,0,103500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Managers,2,0,62.0,35.3
5126121,F,Y,N,0,72000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Medicine staff,2,0,42.0,0.6
5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,1,0,1,0,High skill tech staff,2,0,45.0,1.7
5148972,M,Y,Y,0,495000.0,Working,Secondary,Single / not married,Rented apartment,1,0,0,0,Cooking staff,1,0,39.0,14.7
5117233,M,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,38.0,19.5
5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,3,0,30.0,1.3
5089736,F,Y,N,0,135000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Cleaning staff,2,0,52.0,18.5
5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Core staff,3,0,35.0,6.2
5044809,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,1,0,25.0,3.1
5037088,F,N,Y,0,81000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,59.0,0.0
5068712,F,Y,Y,0,90000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,37.0,14.6
5142153,M,Y,Y,0,450000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,High skill tech staff,1,0,44.0,9.8
5146045,F,N,Y,0,360000.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,0,0,Accountants,1,0,51.0,6.7
5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,25.0,0.4
5091630,F,N,Y,0,202500.0,Working,Secondary,Married,House / apartment,1,0,0,0,High skill tech staff,2,0,53.0,17.1
5023089,F,N,N,0,202500.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,46.0,11.4
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary,Married,House / apartment,1,1,0,0,Laborers,2,0,52.0,18.3
5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,1,0,0,0,Core staff,2,0,26.0,2.3
5149799,F,N,Y,0,126000.0,Commercial associate,Secondary,Civil marriage,Municipal apartment,1,1,1,0,Laborers,2,0,29.0,5.5
5036219,F,N,Y,0,99000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,2,0,43.0,2.4
5061246,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,1,0,0,0,Laborers,2,0,25.0,4.8
5135851,F,N,Y,1,180000.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,0,Laborers,3,0,44.0,16.6
5009663,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,1,1,0,0,Laborers,1,0,28.0,4.9
5146002,M,Y,Y,0,225000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,1,Managers,1,0,28.0,0.5
5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,Core staff,1,0,51.0,20.0
5148525,F,N,Y,0,180000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,64.0,0.0
5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,1,0,1,0,Laborers,3,0,31.0,1.9
5024582,F,Y,Y,2,315000.0,State servant,Secondary,Married,House / apartment,1,0,0,0,Managers,4,0,34.0,3.3
5105878,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Laborers,3,0,42.0,2.0
5010874,F,N,Y,0,45000.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,57.0,0.0
5099948,F,Y,N,0,185400.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,40.0,8.8
5096415,F,N,N,0,76500.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,2,0,46.0,0.3
5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Core staff,3,0,37.0,2.7
5148669,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,1,0,0,0,Security staff,3,0,49.0,9.5
5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,1,0,1,1,Core staff,2,0,28.0,1.3
5132329,F,N,N,0,135000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,62.0,0.0
5125277,F,N,Y,1,90000.0,Working,Secondary,Married,House / apartment,1,0,0,1,Sales staff,3,0,45.0,10.1
5067006,M,N,Y,1,157500.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,3,0,56.0,14.9
5022063,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,0,55.0,0.0
5126108,F,N,Y,0,112500.0,State servant,Secondary,Single / not married,House / apartment,1,1,0,0,Core staff,1,0,56.0,35.6
5038723,M,Y,Y,1,270000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,42.0,0.0
5054079,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,47.0,15.1
5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Laborers,2,0,44.0,18.2
5025951,F,N,Y,0,130500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Core staff,2,0,37.0,15.0
5010995,F,N,Y,0,90000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Medicine staff,2,0,55.0,0.6
5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,4,0,40.0,0.3
5091826,F,N,Y,0,157500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,65.0,0.0
5065723,F,N,Y,1,202500.0,State servant,Secondary,Civil marriage,House / apartment,1,0,0,0,Private service staff,3,0,44.0,24.0
5044594,M,N,Y,0,67500.0,Pensioner,Secondary,Separated,House / apartment,1,0,1,0,Laborers,1,0,61.0,0.0
5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,1,0,0,1,Core staff,3,0,45.0,2.4
5135474,F,N,Y,0,180000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Secretaries,2,0,54.0,21.1
5085865,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Cleaning staff,2,0,50.0,14.2
5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,0,Core staff,2,0,48.0,1.7
5069466,F,Y,Y,0,166500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,33.0,8.6
5025089,F,N,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,60.0,0.0
5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2,0,28.0,4.5
5010226,F,Y,Y,1,90000.0,State servant,Secondary,Married,House / apartment,1,0,0,0,Medicine staff,3,0,48.0,22.0
5021790,F,Y,Y,2,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,High skill tech staff,4,0,41.0,18.8
5143374,F,N,N,0,112500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,66.0,0.0
5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,43.0,7.3
5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,25.0,1.2
5092020,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Core staff,2,0,36.0,2.1
5142849,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,39.0,5.1
5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,1,0,0,1,Core staff,2,0,42.0,1.1
5035431,M,Y,Y,0,191399.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Drivers,1,0,39.0,2.9
5090464,F,N,N,0,126000.0,Commercial associate,Secondary,Married,House / apartment,1,1,0,0,Managers,2,0,46.0,15.8
5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,1,Laborers,2,0,40.0,5.1
5023914,F,N,Y,2,184500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Sales staff,4,0,27.0,4.7
5079004,F,N,Y,0,165600.0,Pensioner,Secondary,Widow,House / apartment,1,0,1,0,Laborers,1,0,59.0,0.0
5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,2,0,50.0,7.7
5023147,F,N,N,0,112500.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,58.0,0.0
5050619,M,Y,N,0,112500.0,Working,Secondary,Civil marriage,House / apartment,1,0,1,0,Laborers,2,0,27.0,5.4
5052606,M,N,Y,0,202500.0,Commercial associate,Secondary,Single / not married,Rented apartment,1,0,0,0,Laborers,1,0,51.0,4.4
5036870,F,N,Y,0,72000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,60.0,0.0
5021551,F,N,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Medicine staff,2,0,57.0,4.3
5067242,F,Y,Y,0,391500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Core staff,2,0,47.0,19.9
5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Accountants,3,0,32.0,1.5
5024666,F,N,Y,0,157500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,2,0,40.0,12.5
5089497,F,N,N,1,112500.0,Working,Secondary,Widow,House / apartment,1,0,0,0,Laborers,2,0,55.0,3.6
5045623,F,N,Y,1,270000.0,State servant,Secondary,Married,House / apartment,1,0,0,0,Medicine staff,3,0,39.0,6.9
5091822,M,N,Y,0,270000.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,40.0,16.1
5114227,M,Y,N,2,247500.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,4,0,50.0,15.5
5067259,M,Y,Y,0,360000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,1,Laborers,2,0,57.0,0.0
5068320,F,N,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Laborers,1,0,62.0,0.0
5116621,F,Y,Y,1,157500.0,State servant,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,38.0,9.3
5091925,F,Y,Y,0,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,1,0,Laborers,2,0,51.0,10.8
5041758,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,41.0,10.0
5025936,F,N,Y,0,130500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Core staff,2,0,37.0,15.0
5041540,F,N,Y,1,135000.0,Pensioner,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,3,0,53.0,0.0
5061145,F,Y,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,59.0,0.0
5033608,F,N,N,0,67500.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,2,0,52.0,0.5
5146456,F,N,Y,0,135000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Waiters/barmen staff,2,0,42.0,4.9
5091369,M,Y,Y,0,247500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Drivers,2,0,42.0,3.5
5142547,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Private service staff,1,0,44.0,3.1
5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,34.0,10.8
5022136,F,N,Y,0,126000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,57.0,0.0
5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,1,1,1,0,Core staff,1,0,54.0,5.2
5104981,F,N,N,0,112500.0,Pensioner,Secondary,Separated,Municipal apartment,1,0,0,0,Laborers,1,0,59.0,0.0
5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Sales staff,2,0,33.0,8.2
5145970,F,N,Y,0,112500.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,63.0,0.0
5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,2,0,50.0,7.7
5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,61.0,0.0
5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,1,0,0,0,Laborers,2,0,29.0,3.2
5113801,F,N,Y,1,337500.0,Working,Secondary,Married,House / apartment,1,0,0,1,Core staff,3,0,35.0,9.1
5054625,F,N,Y,0,112500.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,60.0,0.0
5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,3,0,30.0,4.3
5050482,F,N,N,0,292500.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,2,0,51.0,29.5
5142691,M,Y,N,2,135000.0,State servant,Secondary,Married,House / apartment,1,1,1,0,Core staff,4,0,38.0,18.0
5067696,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,52.0,12.1
5105577,F,N,N,0,180000.0,Working,Secondary,Married,Municipal apartment,1,1,1,0,Sales staff,2,0,33.0,0.6
5033714,M,N,Y,1,135000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Security staff,3,0,38.0,8.3
5062016,F,N,N,0,180000.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,31.0,6.5
5045798,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Accountants,2,0,25.0,0.4
5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,1,0,0,0,Laborers,2,0,30.0,4.0
5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Accountants,2,0,31.0,6.3
5037169,M,Y,Y,0,135000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,67.0,0.0
5142752,F,N,N,0,81000.0,Working,Secondary,Single / not married,House / apartment,1,1,1,0,Private service staff,1,0,49.0,1.0
5116056,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Accountants,2,0,49.0,29.5
5143025,M,N,N,0,270000.0,Working,Secondary,Married,With parents,1,1,1,0,Laborers,2,0,32.0,1.7
5091549,F,N,Y,0,247500.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,34.0,7.6
5061161,M,Y,Y,3,202500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,5,0,36.0,10.0
5142248,F,N,Y,0,225000.0,State servant,Secondary,Married,House / apartment,1,0,0,0,Private service staff,2,0,54.0,6.4
5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,4,0,35.0,14.6
5090415,F,Y,N,0,216000.0,Working,Secondary,Single / not married,House / apartment,1,1,1,0,Laborers,1,0,54.0,27.2
5100010,M,Y,N,0,202500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,2,0,44.0,2.5
5068843,F,N,Y,0,135000.0,Working,Secondary,Single / not married,House / apartment,1,1,1,0,Secretaries,1,0,62.0,11.6
5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,1,1,0,1,Laborers,3,0,25.0,0.5
5105715,F,N,Y,0,180000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,38.0,8.2
5105842,M,Y,Y,0,67500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,63.0,0.0
5145964,F,N,N,2,130500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,4,0,42.0,9.5
5089658,F,N,N,0,99000.0,Commercial associate,Secondary,Single / not married,House / apartment,1,1,0,0,Core staff,1,0,45.0,1.0
5068233,M,N,Y,1,112500.0,State servant,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,38.0,0.6
5113259,F,Y,Y,0,247500.0,Working,Secondary,Single / not married,With parents,1,0,0,0,Sales staff,1,0,32.0,0.8
5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,0,High skill tech staff,3,0,44.0,5.5
5137151,F,N,N,0,225000.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,56.0,0.0
5095423,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,1,1,0,1,Laborers,2,0,32.0,5.0
5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,35.0,7.1
5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,2,0,50.0,10.6
5022156,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,1,Laborers,4,0,32.0,7.9
5137365,M,Y,N,0,337500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Drivers,2,0,40.0,2.8
5068811,F,N,Y,0,315000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,40.0,6.6
5068238,F,N,Y,0,247500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,2,0,31.0,7.0
5046495,F,N,Y,0,180000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,59.0,0.0
5023491,M,Y,Y,0,83250.0,Working,Secondary,Married,House / apartment,1,1,1,1,Laborers,2,0,56.0,17.1
5125510,M,N,Y,1,202500.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,0,Security staff,3,0,41.0,0.3
5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Sales staff,1,0,30.0,1.6
5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,1,0,0,1,Laborers,2,0,27.0,5.1
5143175,M,Y,N,0,225000.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,0,0,Managers,1,0,48.0,7.2
5041739,M,N,Y,1,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,3,0,34.0,1.0
5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,34.0,2.3
5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,4,0,35.0,13.4
5143314,M,N,Y,0,114750.0,Pensioner,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,58.0,0.0
5009918,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Accountants,4,0,35.0,1.2
5024238,F,N,Y,0,47250.0,Pensioner,Secondary,Married,Municipal apartment,1,0,1,0,Laborers,2,0,59.0,0.0
5114427,F,N,N,0,49500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,65.0,0.0
5091406,F,N,Y,0,135000.0,Working,Secondary,Single / not married,House / apartment,1,1,0,0,Laborers,1,0,48.0,5.2
5023816,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,3,0,47.0,2.2
5126562,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,2,0,30.0,9.2
5054775,M,N,Y,0,225000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,59.0,4.2
5091171,M,N,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,66.0,0.0
5062011,F,N,N,0,180000.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,31.0,6.5
5062407,F,N,Y,0,103500.0,Pensioner,Secondary,Widow,House / apartment,1,0,1,0,Laborers,1,0,66.0,0.0
5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary,Married,House / apartment,1,1,0,0,Core staff,2,0,33.0,4.0
5067312,F,Y,Y,0,225000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,63.0,0.0
5125462,M,N,Y,1,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,50.0,14.1
5114240,F,N,N,0,270000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Managers,2,0,46.0,2.0
5068367,F,Y,Y,1,270000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,39.0,8.9
5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,2,0,35.0,13.7
5114348,M,Y,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,1,1,0,0,Laborers,2,0,27.0,8.2
5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,36.0,6.0
5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Sales staff,3,0,44.0,1.2
5054343,F,Y,N,0,225000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Sales staff,2,0,57.0,2.9
5009000,M,Y,Y,0,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Drivers,2,0,27.0,2.3
5090302,F,N,Y,0,405000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,1,Sales staff,2,0,48.0,13.4
5067299,M,N,Y,0,225000.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,0,1,Laborers,1,0,25.0,3.3
5010344,F,N,N,0,216000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,63.0,0.0
5011032,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,1,0,1,0,Laborers,3,0,48.0,20.7
5038582,F,N,Y,0,112500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,67.0,0.0
5067729,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Managers,3,0,28.0,7.2
5067638,F,N,Y,0,157500.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,1,0,Laborers,1,0,63.0,0.0
5010795,F,N,N,0,45000.0,State servant,Secondary,Married,House / apartment,1,1,1,0,Medicine staff,2,0,38.0,14.6
5116594,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,43.0,1.7
5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,0,0,Managers,2,0,26.0,0.4
5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,1,0,0,1,Core staff,2,0,60.0,14.3
5125172,F,Y,Y,0,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,41.0,1.2
5117190,F,N,Y,3,207000.0,Commercial associate,Secondary,Widow,House / apartment,1,1,1,0,Laborers,4,0,42.0,1.3
5009798,F,N,N,0,198000.0,Pensioner,Secondary,Widow,House / apartment,1,0,1,0,Laborers,1,0,60.0,0.0
5024077,F,Y,Y,0,157500.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,56.0,0.0
5118580,F,Y,Y,0,180000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,36.0,4.8
5053535,F,N,Y,0,216000.0,Pensioner,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,56.0,0.0
5045070,F,N,N,0,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,28.0,6.9
5062334,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,25.0,2.6
5051097,F,N,N,0,69750.0,Pensioner,Secondary,Widow,Municipal apartment,1,0,1,0,Laborers,1,0,60.0,0.0
5021968,F,N,N,1,103500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,3,0,32.0,3.3
5028858,M,Y,Y,1,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,38.0,8.5
5067182,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,2,0,31.0,2.2
5112652,F,N,N,0,67500.0,Working,Secondary,Married,With parents,1,1,1,0,Cooking staff,2,0,44.0,7.7
5115523,F,N,Y,3,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Core staff,5,0,36.0,10.1
5105069,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Laborers,2,0,37.0,1.2
5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,33.0,6.2
5088689,M,N,Y,1,135000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,3,0,51.0,4.0
5132784,M,Y,Y,0,112500.0,Working,Secondary,Single / not married,House / apartment,1,1,0,0,Laborers,1,0,24.0,0.5
5048458,F,Y,Y,1,126000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,3,0,26.0,0.4
5023719,F,Y,Y,0,175500.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,0,60.0,0.0
5065477,M,N,N,1,148500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,37.0,0.3
5024096,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,1,1,0,0,Core staff,1,0,33.0,14.3
5033520,F,Y,Y,3,180000.0,Working,Secondary,Married,Municipal apartment,1,0,1,0,Medicine staff,5,0,34.0,16.1
5028612,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,1,0,Sales staff,1,0,29.0,5.9
5089954,M,N,Y,1,126000.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,3,0,35.0,5.8
5048642,F,N,N,0,157500.0,Pensioner,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,66.0,0.0
5125261,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Laborers,2,0,42.0,3.3
5100133,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Drivers,4,0,38.0,5.2
5096856,M,Y,Y,0,180000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Drivers,2,0,49.0,9.5
5089719,F,N,N,0,144000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,55.0,12.8
5033447,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,2,0,30.0,1.8
5090942,M,N,N,0,225000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Low-skill Laborers,2,0,37.0,3.9
5125816,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,1,1,1,0,Managers,2,0,54.0,15.1
5149946,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,1,1,1,0,High skill tech staff,2,0,61.0,1.9
5024049,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Accountants,3,0,35.0,8.0
